customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment,primary_country,total_transactions,unique_invoices,unique_products,first_purchase,last_purchase,customer_lifespan_days
17147,22,9,3199.95,4,5,5,Champions,UNITED KINGDOM,136,9,99,2010-01-11 09:38:00,2011-11-17 12:32:00,675
17148,51,1,124.88,4,2,1,Potential Loyalists,UNITED KINGDOM,9,1,9,2011-10-19 09:59:00,2011-10-19 09:59:00,0
17149,450,1,143.1,1,2,1,At Risk,UNITED KINGDOM,6,1,6,2010-09-14 14:56:00,2010-09-14 14:56:00,0
17150,376,6,1357.95,2,4,4,At Risk,UNITED KINGDOM,92,6,64,2009-12-06 10:51:00,2010-11-28 11:27:00,357
17151,734,1,231.9,1,2,1,At Risk,UNITED KINGDOM,4,1,4,2009-12-04 14:56:00,2009-12-04 14:56:00,0
17152,194,4,2016.5,2,4,4,At Risk,UNITED KINGDOM,16,4,9,2010-10-10 12:40:00,2011-05-29 12:19:00,230
17153,23,1,213.78,4,2,1,Potential Loyalists,UNITED KINGDOM,14,1,14,2011-11-15 13:42:00,2011-11-15 13:42:00,0
17154,74,1,329.34,3,2,2,Potential Loyalists,UNITED KINGDOM,23,1,23,2011-09-25 13:42:00,2011-09-25 13:42:00,0
17155,17,7,892.46,5,4,3,Champions,UNITED KINGDOM,73,7,43,2009-12-03 11:34:00,2011-11-22 12:38:00,719
17156,491,1,591.87,1,2,2,At Risk,UNITED KINGDOM,39,1,39,2010-08-05 11:30:00,2010-08-05 11:30:00,0
17157,7,19,5151.9,5,5,5,Champions,UNITED KINGDOM,141,19,78,2009-12-04 13:00:00,2011-12-02 09:10:00,727
17158,31,5,1980.0,4,4,4,Champions,UNITED KINGDOM,113,5,74,2010-03-07 15:50:00,2011-11-07 15:15:00,609
17159,21,5,2099.59,4,4,4,Champions,UNITED KINGDOM,130,5,115,2010-03-04 14:53:00,2011-11-18 10:52:00,623
17160,30,17,10209.16,4,5,5,Champions,UNITED KINGDOM,651,17,215,2009-12-04 10:57:00,2011-11-08 14:05:00,704
17161,443,1,856.01,1,2,3,At Risk,UNITED KINGDOM,52,1,52,2010-09-21 16:44:00,2010-09-21 16:44:00,0
17162,28,10,1715.46,4,5,4,Champions,UNITED KINGDOM,104,10,81,2011-02-07 12:27:00,2011-11-11 11:34:00,276
17163,21,4,699.78,4,4,3,Champions,UNITED KINGDOM,30,4,27,2010-02-02 10:39:00,2011-11-18 08:57:00,653
17164,32,7,2467.35,4,4,4,Champions,UNITED KINGDOM,144,7,92,2011-03-11 14:26:00,2011-11-07 09:14:00,240
17165,283,6,1794.32,2,4,4,At Risk,UNITED KINGDOM,100,6,77,2009-12-11 09:18:00,2011-02-28 16:39:00,444
17166,38,2,206.34,4,3,1,Loyal Customers,UNITED KINGDOM,12,2,11,2011-05-20 08:18:00,2011-11-01 09:46:00,165
17167,379,3,867.11,2,3,3,At Risk,UNITED KINGDOM,79,3,64,2010-09-20 14:02:00,2010-11-25 10:05:00,65
17168,498,1,400.2,1,2,2,At Risk,UNITED KINGDOM,21,1,21,2010-07-29 12:33:00,2010-07-29 12:33:00,0
17169,57,3,1156.73,4,3,3,Loyal Customers,UNITED KINGDOM,75,3,64,2010-05-10 13:00:00,2011-10-13 10:25:00,520
17170,373,2,178.68,2,3,1,At Risk,UNITED KINGDOM,10,2,8,2010-11-15 16:23:00,2010-11-30 15:55:00,14
17171,288,2,384.59,2,3,2,At Risk,UNITED KINGDOM,25,2,25,2010-02-16 12:02:00,2011-02-23 16:37:00,372
17172,78,3,956.57,3,3,3,Loyal Customers,UNITED KINGDOM,39,3,39,2009-12-13 11:46:00,2011-09-22 09:36:00,647
17173,4,8,3766.6,5,5,5,Champions,UNITED KINGDOM,86,8,36,2011-07-31 15:26:00,2011-12-04 14:40:00,125
17174,217,1,59.9,2,2,1,At Risk,UNITED KINGDOM,4,1,4,2011-05-06 11:47:00,2011-05-06 11:47:00,0
17175,43,4,1443.69,4,4,4,Champions,UNITED KINGDOM,63,4,42,2011-02-16 14:56:00,2011-10-26 15:31:00,252
17176,201,3,902.32,2,3,3,At Risk,UNITED KINGDOM,42,3,37,2010-01-31 15:49:00,2011-05-22 12:41:00,475
17177,504,1,119.5,1,2,1,At Risk,UNITED KINGDOM,29,1,29,2010-07-22 14:53:00,2010-07-22 14:53:00,0
17178,730,1,432.96,1,2,2,At Risk,UNITED KINGDOM,31,1,31,2009-12-08 16:20:00,2009-12-08 16:20:00,0
17179,177,6,1507.26,3,4,4,Big Spenders,UNITED KINGDOM,158,6,75,2010-05-26 11:22:00,2011-06-14 16:48:00,384
17180,55,11,2236.77,4,5,4,Champions,UNITED KINGDOM,400,11,189,2010-01-21 17:43:00,2011-10-14 15:46:00,630
17181,56,3,309.85,4,3,2,Loyal Customers,UNITED KINGDOM,28,3,28,2010-04-23 11:21:00,2011-10-13 14:48:00,538
17182,422,2,321.3,1,3,2,At Risk,UNITED KINGDOM,6,2,4,2009-12-21 15:22:00,2010-10-13 10:09:00,295
17183,7,6,3347.31,5,4,5,Champions,UNITED KINGDOM,73,6,42,2011-08-26 15:25:00,2011-12-02 10:07:00,97
17184,568,2,198.41,1,3,1,At Risk,UNITED KINGDOM,14,2,14,2009-12-09 14:17:00,2010-05-19 14:24:00,161
17185,591,3,229.46,1,3,1,At Risk,UNITED KINGDOM,44,3,38,2010-04-20 13:49:00,2010-04-27 12:15:00,6
17186,46,2,144.0,4,3,1,Loyal Customers,UNITED KINGDOM,2,2,1,2011-10-10 12:52:00,2011-10-24 10:20:00,13
17187,226,2,467.71,2,3,2,At Risk,UNITED KINGDOM,23,2,21,2010-07-01 14:38:00,2011-04-27 12:39:00,299
17188,10,13,4592.93,5,5,5,Champions,UNITED KINGDOM,172,13,136,2009-12-08 19:16:00,2011-11-28 13:53:00,719
17189,105,5,953.63,3,4,3,Loyal Customers,UNITED KINGDOM,120,5,101,2009-12-02 11:45:00,2011-08-25 19:39:00,631
17190,58,7,1724.73,4,4,4,Champions,UNITED KINGDOM,188,7,159,2010-03-05 13:21:00,2011-10-12 11:33:00,585
17191,27,15,4310.34,4,5,5,Champions,UNITED KINGDOM,497,15,269,2009-12-01 16:34:00,2011-11-11 16:58:00,710
17192,535,1,75.28,1,2,1,At Risk,UNITED KINGDOM,20,1,20,2010-06-21 16:07:00,2010-06-21 16:07:00,0
17193,35,9,2310.04,4,5,4,Champions,UNITED KINGDOM,44,9,28,2009-12-02 10:02:00,2011-11-04 12:47:00,702
17194,360,2,776.66,2,3,3,At Risk,UNITED KINGDOM,57,2,56,2010-06-27 13:16:00,2010-12-14 12:06:00,169
17195,654,1,562.98,1,2,2,At Risk,UNITED KINGDOM,31,1,31,2010-02-22 13:05:00,2010-02-22 13:05:00,0
17196,427,1,327.75,1,2,2,At Risk,UNITED KINGDOM,93,1,84,2010-10-08 11:31:00,2010-10-08 11:31:00,0
17197,29,1,1013.01,4,2,3,Potential Loyalists,UNITED KINGDOM,29,1,29,2011-11-10 10:32:00,2011-11-10 10:32:00,0
17198,23,3,692.22,4,3,3,Loyal Customers,UNITED KINGDOM,96,3,89,2010-12-03 14:54:00,2011-11-16 10:39:00,347
17199,581,1,135.04,1,2,1,At Risk,UNITED KINGDOM,8,1,8,2010-05-06 13:53:00,2010-05-06 13:53:00,0
17200,386,4,356.71,2,4,2,At Risk,UNITED KINGDOM,25,4,25,2010-02-25 13:23:00,2010-11-17 13:04:00,264
17201,53,4,1132.6,4,4,3,Champions,UNITED KINGDOM,170,4,153,2010-02-10 12:26:00,2011-10-17 11:55:00,613
17202,420,1,160.65,1,2,1,At Risk,UNITED KINGDOM,8,1,8,2010-10-15 11:25:00,2010-10-15 11:25:00,0
17203,35,10,5564.09,4,5,5,Champions,UNITED KINGDOM,261,10,195,2010-11-16 12:52:00,2011-11-04 12:27:00,352
17204,174,9,5504.69,3,5,5,Big Spenders,UNITED KINGDOM,177,9,110,2010-06-10 11:37:00,2011-06-17 14:46:00,372
17205,53,3,999.35,4,3,3,Loyal Customers,UNITED KINGDOM,35,3,27,2010-05-24 15:36:00,2011-10-17 12:46:00,510
17206,52,1,204.24,4,2,1,Potential Loyalists,UNITED KINGDOM,7,1,7,2011-10-17 13:25:00,2011-10-17 13:25:00,0
17207,651,1,291.77,1,2,2,At Risk,UNITED KINGDOM,59,1,54,2010-02-25 19:08:00,2010-02-25 19:08:00,0
17208,395,1,111.15,2,2,1,At Risk,UNITED KINGDOM,23,1,21,2010-11-09 12:50:00,2010-11-09 12:50:00,0
17209,648,3,595.7,1,3,2,At Risk,UNITED KINGDOM,38,3,36,2009-12-03 11:10:00,2010-02-28 16:01:00,87
17210,392,1,251.72,2,2,1,At Risk,UNITED KINGDOM,53,1,47,2010-11-12 12:15:00,2010-11-12 12:15:00,0
17211,26,13,3773.35,4,5,5,Champions,UNITED KINGDOM,344,13,217,2009-12-13 13:17:00,2011-11-13 12:03:00,699
17212,252,3,794.41,2,3,3,At Risk,UNITED KINGDOM,29,3,29,2010-08-10 09:22:00,2011-03-31 19:42:00,233
17213,39,13,4869.4,4,5,5,Champions,UNITED KINGDOM,266,13,130,2009-12-15 10:28:00,2011-10-30 14:53:00,684
17214,59,6,1059.12,3,4,3,Loyal Customers,UNITED KINGDOM,101,6,79,2010-12-15 15:14:00,2011-10-10 13:17:00,298
17215,463,1,186.15,1,2,1,At Risk,UNITED KINGDOM,11,1,11,2010-09-01 13:39:00,2010-09-01 13:39:00,0
17216,553,1,63.6,1,2,1,At Risk,UNITED KINGDOM,13,1,13,2010-06-03 13:03:00,2010-06-03 13:03:00,0
17217,233,2,210.1,2,3,1,At Risk,UNITED KINGDOM,27,2,27,2010-03-30 13:35:00,2011-04-19 17:19:00,385
17218,3,18,3889.39,5,5,5,Champions,UNITED KINGDOM,470,18,247,2010-01-25 16:12:00,2011-12-05 13:52:00,678
17219,31,2,259.13,4,3,1,Loyal Customers,UNITED KINGDOM,50,2,43,2010-10-19 11:29:00,2011-11-08 11:25:00,384
17220,23,21,4451.41,4,5,5,Champions,UNITED KINGDOM,671,21,407,2010-01-20 11:57:00,2011-11-15 13:47:00,664
17221,6,5,976.62,5,4,3,Champions,UNITED KINGDOM,124,5,115,2010-04-11 15:34:00,2011-12-02 13:35:00,599
17222,64,6,1563.61,3,4,4,Big Spenders,UNITED KINGDOM,111,6,93,2010-01-10 15:24:00,2011-10-05 13:58:00,632
17223,309,3,523.04,2,3,2,At Risk,UNITED KINGDOM,68,3,61,2010-11-29 17:19:00,2011-02-02 15:57:00,64
17224,500,1,100.86,1,2,1,At Risk,UNITED KINGDOM,8,1,8,2010-07-26 13:30:00,2010-07-26 13:30:00,0
17225,581,1,131.15,1,2,1,At Risk,UNITED KINGDOM,5,1,5,2010-05-07 11:38:00,2010-05-07 11:38:00,0
17226,308,3,895.47,2,3,3,At Risk,UNITED KINGDOM,59,3,51,2010-02-12 14:31:00,2011-02-04 11:52:00,356
17227,18,12,1878.93,5,5,4,Champions,UNITED KINGDOM,114,12,58,2010-01-15 15:05:00,2011-11-21 10:51:00,674
17228,15,13,2820.03,5,5,4,Champions,UNITED KINGDOM,327,13,199,2010-03-12 11:54:00,2011-11-24 10:24:00,621
17229,95,2,318.76,3,3,2,Loyal Customers,UNITED KINGDOM,47,2,39,2011-07-20 12:38:00,2011-09-04 13:56:00,46
17230,263,18,9388.49,2,5,5,At Risk,UNITED KINGDOM,217,18,141,2009-12-08 13:41:00,2011-03-20 16:12:00,467
17231,11,25,7064.8,5,5,5,Champions,UNITED KINGDOM,1201,25,509,2009-12-07 16:38:00,2011-11-27 15:18:00,719
17232,2,2,417.77,5,3,2,Loyal Customers,UNITED KINGDOM,35,2,30,2011-11-25 12:24:00,2011-12-07 12:21:00,11
17233,34,3,560.86,4,3,2,Loyal Customers,UNITED KINGDOM,58,3,56,2009-12-15 12:03:00,2011-11-04 14:06:00,689
17234,182,1,149.89,3,2,1,Potential Loyalists,UNITED KINGDOM,14,1,14,2011-06-10 11:20:00,2011-06-10 11:20:00,0
17235,24,8,1562.98,4,5,4,Champions,UNITED KINGDOM,89,8,52,2010-06-04 17:01:00,2011-11-14 15:51:00,527
17236,12,12,1929.26,5,5,4,Champions,UNITED KINGDOM,158,12,123,2010-03-07 13:00:00,2011-11-27 12:00:00,629
17237,10,4,994.13,5,4,3,Champions,UNITED KINGDOM,79,4,76,2010-11-23 11:45:00,2011-11-28 15:02:00,370
17238,2,32,7331.17,5,5,5,Champions,UNITED KINGDOM,1138,32,485,2009-12-01 10:59:00,2011-12-07 11:35:00,736
17239,312,4,1189.45,2,4,3,At Risk,UNITED KINGDOM,32,4,18,2010-07-01 10:53:00,2011-01-31 09:41:00,213
17240,595,1,130.6,1,2,1,At Risk,UNITED KINGDOM,7,1,7,2010-04-22 15:44:00,2010-04-22 15:44:00,0
17241,384,12,2736.64,2,5,4,At Risk,UNITED KINGDOM,170,12,116,2010-02-15 14:47:00,2010-11-19 13:01:00,276
17242,107,5,2889.28,3,4,5,Big Spenders,UNITED KINGDOM,84,5,44,2010-01-24 10:27:00,2011-08-23 14:55:00,576
17243,0,69,20184.68,5,5,5,Champions,UNITED KINGDOM,1071,69,358,2009-12-01 15:36:00,2011-12-08 13:26:00,736
17244,52,5,1826.04,4,4,4,Champions,UNITED KINGDOM,120,5,109,2009-12-06 11:27:00,2011-10-17 15:19:00,680
17245,204,2,371.63,2,3,2,At Risk,UNITED KINGDOM,25,2,24,2010-01-19 15:39:00,2011-05-19 10:43:00,484
17246,546,2,38.92,1,3,1,At Risk,UNITED KINGDOM,6,2,6,2009-12-01 17:45:00,2010-06-11 12:36:00,191
17247,14,1,280.09,5,2,1,Potential Loyalists,UNITED KINGDOM,54,1,53,2011-11-24 15:21:00,2011-11-24 15:21:00,0
17248,119,2,500.54,3,3,2,Loyal Customers,UNITED KINGDOM,104,2,85,2010-08-15 11:55:00,2011-08-11 13:34:00,361
17249,428,1,68.03,1,2,1,At Risk,UNITED KINGDOM,27,1,27,2010-10-07 11:33:00,2010-10-07 11:33:00,0
17250,3,2,381.97,5,3,2,Loyal Customers,UNITED KINGDOM,56,2,55,2011-03-23 16:45:00,2011-12-06 12:15:00,257
17251,362,3,798.98,2,3,3,At Risk,UNITED KINGDOM,78,3,65,2009-12-15 10:36:00,2010-12-12 11:06:00,362
17252,116,2,348.91,3,3,2,Loyal Customers,UNITED KINGDOM,86,2,86,2011-06-06 16:41:00,2011-08-15 09:45:00,69
17253,17,1,178.26,5,2,1,Potential Loyalists,UNITED KINGDOM,18,1,18,2011-11-21 12:59:00,2011-11-21 12:59:00,0
17254,4,3,469.48,5,3,2,Loyal Customers,UNITED KINGDOM,147,3,129,2010-11-03 14:00:00,2011-12-05 12:46:00,396
17255,40,4,781.7,4,4,3,Champions,UNITED KINGDOM,182,4,163,2010-09-19 15:53:00,2011-10-30 12:18:00,405
17256,106,5,498.93,3,4,2,Loyal Customers,UNITED KINGDOM,31,5,20,2010-04-18 13:40:00,2011-08-24 13:30:00,492
17257,435,2,189.78,1,3,1,At Risk,UNITED KINGDOM,14,2,14,2010-09-29 12:49:00,2010-09-29 12:51:00,0
17258,396,2,417.3,2,3,2,At Risk,UNITED KINGDOM,55,2,46,2010-02-12 15:51:00,2010-11-08 12:37:00,268
17259,147,6,1452.39,3,4,4,Big Spenders,UNITED KINGDOM,230,6,179,2010-02-22 13:38:00,2011-07-14 15:01:00,507
17260,410,1,120.95,1,2,1,At Risk,UNITED KINGDOM,6,1,6,2010-10-24 13:21:00,2010-10-24 13:21:00,0
17261,509,1,221.59,1,2,1,At Risk,UNITED KINGDOM,43,1,43,2010-07-18 11:49:00,2010-07-18 11:49:00,0
17262,51,11,2488.76,4,5,4,Champions,UNITED KINGDOM,19,11,12,2009-12-15 11:26:00,2011-10-18 12:56:00,672
17263,207,1,63.44,2,2,1,At Risk,UNITED KINGDOM,23,1,23,2011-05-15 14:32:00,2011-05-15 14:32:00,0
17264,423,1,268.28,1,2,1,At Risk,UNITED KINGDOM,74,1,70,2010-10-11 12:52:00,2010-10-11 12:52:00,0
17265,138,2,550.01,3,3,2,Loyal Customers,UNITED KINGDOM,122,2,106,2011-06-12 12:00:00,2011-07-24 10:49:00,41
17266,1,5,501.72,5,4,2,Champions,UNITED KINGDOM,119,5,95,2010-03-09 10:42:00,2011-12-07 14:12:00,638
17267,126,2,317.2,3,3,2,Loyal Customers,UNITED KINGDOM,37,2,37,2011-08-04 17:19:00,2011-08-04 17:22:00,0
17268,107,11,1733.89,3,5,4,Big Spenders,UNITED KINGDOM,30,11,26,2009-12-08 11:46:00,2011-08-24 10:06:00,623
17269,385,1,491.81,2,2,2,At Risk,UNITED KINGDOM,125,1,110,2010-11-19 11:12:00,2010-11-19 11:12:00,0
17270,468,2,601.45,1,3,2,At Risk,UNITED KINGDOM,48,2,45,2009-12-07 17:18:00,2010-08-27 14:09:00,262
17271,735,1,204.3,1,2,1,At Risk,UNITED KINGDOM,48,1,46,2009-12-03 13:49:00,2009-12-03 13:49:00,0
17272,41,4,2148.63,4,4,4,Champions,UNITED KINGDOM,114,4,70,2011-03-22 12:05:00,2011-10-28 16:37:00,220
17273,423,1,141.12,1,2,1,At Risk,UNITED KINGDOM,12,1,12,2010-10-11 15:57:00,2010-10-11 15:57:00,0
17274,34,2,573.22,4,3,2,Loyal Customers,UNITED KINGDOM,77,2,76,2010-11-09 12:06:00,2011-11-04 13:16:00,360
17275,382,1,114.1,2,2,1,At Risk,UNITED KINGDOM,23,1,23,2010-11-21 13:26:00,2010-11-21 13:26:00,0
17276,401,1,501.24,2,2,2,At Risk,UNITED KINGDOM,52,1,49,2010-11-02 16:20:00,2010-11-02 16:20:00,0
17277,227,2,1065.35,2,3,3,At Risk,UNITED KINGDOM,69,2,67,2011-01-21 12:37:00,2011-04-26 12:47:00,95
17278,240,2,271.24,2,3,1,At Risk,UNITED KINGDOM,17,2,17,2010-05-23 13:49:00,2011-04-12 13:10:00,323
17279,57,1,187.83,4,2,1,Potential Loyalists,UNITED KINGDOM,9,1,8,2011-10-13 11:58:00,2011-10-13 11:58:00,0
17280,437,1,118.86,1,2,1,At Risk,UNITED KINGDOM,6,1,6,2010-09-27 16:46:00,2010-09-27 16:46:00,0
17281,373,6,797.85,2,4,3,At Risk,UNITED KINGDOM,6,6,2,2010-02-04 13:00:00,2010-11-30 18:05:00,299
17282,129,5,2308.54,3,4,4,Big Spenders,UNITED KINGDOM,204,5,168,2010-06-09 12:07:00,2011-08-01 14:29:00,418
17283,378,1,188.46,2,2,1,At Risk,UNITED KINGDOM,15,1,15,2010-11-26 11:53:00,2010-11-26 11:53:00,0
17284,59,7,2558.6,3,4,4,Big Spenders,UNITED KINGDOM,372,7,284,2010-11-15 17:14:00,2011-10-10 14:38:00,328
17285,627,2,400.44,1,3,2,At Risk,UNITED KINGDOM,43,2,40,2010-02-14 14:10:00,2010-03-21 13:38:00,34
17286,21,3,389.18,4,3,2,Loyal Customers,UNITED KINGDOM,90,3,89,2010-11-04 13:43:00,2011-11-18 12:47:00,378
17287,25,21,3826.86,4,5,5,Champions,UNITED KINGDOM,463,21,279,2009-12-03 12:45:00,2011-11-13 13:27:00,710
17288,8,11,2468.43,5,5,4,Champions,UNITED KINGDOM,288,11,233,2010-11-10 14:44:00,2011-11-30 16:09:00,385
17289,31,9,2041.8,4,5,4,Champions,UNITED KINGDOM,266,9,202,2010-03-08 12:52:00,2011-11-08 12:01:00,609
17290,3,8,1427.48,5,5,4,Champions,UNITED KINGDOM,195,8,183,2009-12-13 13:28:00,2011-12-06 12:38:00,722
17291,307,1,550.8,2,2,2,At Risk,UNITED KINGDOM,1,1,1,2011-02-04 13:04:00,2011-02-04 13:04:00,0
17292,471,2,271.75,1,3,1,At Risk,UNITED KINGDOM,15,2,14,2010-05-09 14:52:00,2010-08-24 17:14:00,107
17293,7,17,3750.63,5,5,5,Champions,UNITED KINGDOM,241,17,148,2009-12-03 15:09:00,2011-12-01 14:37:00,727
17294,668,2,467.79,1,3,2,At Risk,UNITED KINGDOM,17,2,17,2010-02-08 14:21:00,2010-02-08 16:12:00,0
17295,28,3,547.0,4,3,2,Loyal Customers,UNITED KINGDOM,68,3,53,2011-10-06 12:22:00,2011-11-11 10:49:00,35
17296,729,1,338.13,1,2,2,At Risk,UNITED KINGDOM,33,1,32,2009-12-09 14:01:00,2009-12-09 14:01:00,0
17297,16,1,128.18,5,2,1,Potential Loyalists,UNITED KINGDOM,49,1,49,2011-11-22 14:43:00,2011-11-22 14:43:00,0
17298,100,5,938.36,3,4,3,Loyal Customers,UNITED KINGDOM,68,5,60,2010-03-08 08:56:00,2011-08-30 16:43:00,540
17299,11,6,993.23,5,4,3,Champions,UNITED KINGDOM,113,6,96,2010-08-15 16:00:00,2011-11-28 12:01:00,469
17300,390,2,393.64,2,3,2,At Risk,UNITED KINGDOM,44,2,37,2010-08-15 11:02:00,2010-11-14 10:56:00,90
17301,20,2,294.39,4,3,2,Loyal Customers,UNITED KINGDOM,113,2,107,2010-03-25 13:16:00,2011-11-18 13:43:00,603
17302,14,5,1135.63,5,4,3,Champions,UNITED KINGDOM,79,5,68,2011-02-07 10:14:00,2011-11-25 09:36:00,290
17303,360,1,250.04,2,2,1,At Risk,UNITED KINGDOM,53,1,53,2010-12-13 13:32:00,2010-12-13 13:32:00,0
17304,533,1,111.5,1,2,1,At Risk,UNITED KINGDOM,5,1,5,2010-06-23 16:23:00,2010-06-23 16:23:00,0
17305,648,1,2135.46,1,2,4,At Risk,UNITED KINGDOM,9,1,9,2010-03-01 12:47:00,2010-03-01 12:47:00,0
17306,10,21,9782.35,5,5,5,Champions,UNITED KINGDOM,72,21,17,2010-11-01 11:38:00,2011-11-29 12:14:00,393
17307,394,11,3999.89,2,5,5,At Risk,UNITED KINGDOM,48,11,22,2010-01-19 16:38:00,2010-11-09 13:40:00,293
17308,392,2,4511.76,2,3,5,At Risk,UNITED KINGDOM,7,2,5,2010-09-13 09:35:00,2010-11-11 13:19:00,59
17309,94,3,320.39,3,3,2,Loyal Customers,UNITED KINGDOM,36,3,33,2010-02-04 15:49:00,2011-09-05 15:20:00,577
17310,386,2,1025.1,2,3,3,At Risk,UNITED KINGDOM,2,2,1,2010-06-23 11:38:00,2010-11-17 16:00:00,147
17311,77,6,3566.56,3,4,5,Big Spenders,UNITED KINGDOM,127,6,124,2010-02-03 12:38:00,2011-09-22 14:11:00,596
17312,138,3,644.3,3,3,3,Loyal Customers,UNITED KINGDOM,14,3,11,2011-07-03 13:12:00,2011-07-24 11:52:00,20
17313,30,1,2328.84,4,2,4,Big Spenders,UNITED KINGDOM,24,1,24,2011-11-08 15:45:00,2011-11-08 15:45:00,0
17314,24,17,4904.43,4,5,5,Champions,UNITED KINGDOM,256,17,200,2009-12-03 11:25:00,2011-11-15 09:41:00,711
17315,1,41,9559.5,5,5,5,Champions,UNITED KINGDOM,744,41,383,2010-09-27 12:45:00,2011-12-08 12:15:00,436
17316,419,1,124.45,1,2,1,At Risk,UNITED KINGDOM,35,1,35,2010-10-15 14:35:00,2010-10-15 14:35:00,0
17317,45,3,2600.34,4,3,4,Big Spenders,UNITED KINGDOM,9,3,8,2011-09-11 12:45:00,2011-10-24 17:19:00,43
17318,724,1,157.33,1,2,1,At Risk,UNITED KINGDOM,17,1,17,2009-12-14 13:11:00,2009-12-14 13:11:00,0
17319,668,1,29.1,1,2,1,At Risk,UNITED KINGDOM,3,1,3,2010-02-08 15:47:00,2010-02-08 15:47:00,0
17320,99,6,2444.85,3,4,4,Big Spenders,UNITED KINGDOM,152,6,86,2010-01-21 16:29:00,2011-08-31 13:31:00,586
17321,7,6,1665.21,5,4,4,Champions,UNITED KINGDOM,271,6,241,2010-05-11 12:10:00,2011-12-01 13:41:00,569
17322,375,5,922.59,2,4,3,At Risk,UNITED KINGDOM,177,5,115,2009-12-03 11:46:00,2010-11-28 14:41:00,360
17323,14,12,1547.64,5,5,4,Champions,UNITED KINGDOM,330,12,167,2010-01-10 11:58:00,2011-11-24 17:29:00,683
17324,17,12,2171.07,5,5,4,Champions,UNITED KINGDOM,145,12,111,2009-12-18 15:29:00,2011-11-22 10:34:00,703
17325,279,3,609.57,2,3,3,At Risk,UNITED KINGDOM,39,3,39,2010-03-08 11:31:00,2011-03-04 13:09:00,361
17326,407,2,312.35,2,3,2,At Risk,UNITED KINGDOM,86,2,82,2010-06-28 14:05:00,2010-10-27 15:38:00,121
17327,409,2,152.35,1,3,1,At Risk,UNITED KINGDOM,4,2,3,2010-05-26 11:20:00,2010-10-26 09:54:00,152
17328,672,1,104.7,1,2,1,At Risk,UNITED KINGDOM,6,1,6,2010-02-04 17:11:00,2010-02-04 17:11:00,0
17329,13,5,998.53,5,4,3,Champions,UNITED KINGDOM,104,5,80,2009-12-03 16:09:00,2011-11-25 14:24:00,721
17330,22,4,423.8,4,4,2,Champions,UNITED KINGDOM,8,4,7,2010-03-02 09:20:00,2011-11-17 08:56:00,624
17331,123,1,175.2,3,2,1,Potential Loyalists,UNITED KINGDOM,1,1,1,2011-08-08 11:55:00,2011-08-08 11:55:00,0
17332,527,5,827.77,1,4,3,At Risk,UNITED KINGDOM,94,5,81,2010-02-21 14:41:00,2010-06-29 16:10:00,128
17333,85,1,494.25,3,2,2,Potential Loyalists,UNITED KINGDOM,28,1,28,2011-09-15 10:11:00,2011-09-15 10:11:00,0
17334,301,3,635.15,2,3,3,At Risk,UNITED KINGDOM,31,3,20,2010-10-29 12:16:00,2011-02-10 14:59:00,104
17335,383,2,497.04,2,3,2,At Risk,UNITED KINGDOM,36,2,34,2010-01-24 11:15:00,2010-11-21 10:17:00,300
17336,471,1,81.12,1,2,1,At Risk,UNITED KINGDOM,1,1,1,2010-08-24 15:37:00,2010-08-24 15:37:00,0
17337,150,4,1979.61,3,4,4,Big Spenders,UNITED KINGDOM,520,4,420,2011-02-02 17:06:00,2011-07-11 14:55:00,158
17338,16,17,11880.54,5,5,5,Champions,UNITED KINGDOM,1303,17,589,2010-03-10 16:09:00,2011-11-22 14:23:00,621
17339,93,3,302.36,3,3,2,Loyal Customers,UNITED KINGDOM,10,3,10,2010-07-18 13:08:00,2011-09-06 13:29:00,415
17340,29,18,19617.95,4,5,5,Champions,UNITED KINGDOM,678,18,322,2010-02-14 14:54:00,2011-11-10 10:45:00,633
17341,156,5,1272.21,3,4,4,Big Spenders,UNITED KINGDOM,219,5,200,2010-06-17 18:17:00,2011-07-06 12:33:00,383
17342,379,4,1227.54,2,4,4,At Risk,UNITED KINGDOM,35,4,31,2010-02-08 09:16:00,2010-11-25 11:07:00,290
17343,354,6,1259.94,2,4,4,At Risk,UNITED KINGDOM,80,6,61,2009-12-03 18:30:00,2010-12-19 15:07:00,380
17344,45,2,457.36,4,3,2,Loyal Customers,UNITED KINGDOM,67,2,64,2009-12-11 12:31:00,2011-10-24 12:56:00,682
17345,14,10,1586.63,5,5,4,Champions,UNITED KINGDOM,209,10,174,2009-12-01 16:17:00,2011-11-24 15:03:00,722
17346,3,26,4991.41,5,5,5,Champions,UNITED KINGDOM,921,26,516,2010-04-18 12:18:00,2011-12-06 12:18:00,597
17347,85,1,228.96,3,2,1,Potential Loyalists,UNITED KINGDOM,1,1,1,2011-09-14 13:12:00,2011-09-14 13:12:00,0
17348,14,9,2430.99,5,5,4,Champions,UNITED KINGDOM,441,9,325,2010-03-10 12:13:00,2011-11-25 11:25:00,624
17349,178,5,772.41,3,4,3,Loyal Customers,UNITED KINGDOM,85,5,74,2010-03-18 14:26:00,2011-06-13 14:29:00,452
17350,7,7,1893.7,5,4,4,Champions,UNITED KINGDOM,143,7,124,2010-02-01 15:38:00,2011-12-01 15:47:00,668
